Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM2375,Radio,Health,Kuala Lumpur,211546,178296,93605,,0.5654,8663,0.5497,143071,0.06,151,5/12/2023,11/9/2023,4,8,High
CAM2376,TV,Automotive,Sabah,314662,137500,100578,47028,0.3973,1991,0.4743,18734,,232,29/3/2023,20/4/2023,4,3,Medium
CAM2377,TV,Fashion,,311097,308170,149312,8367,0.7258,450,0.6017,143908,,221,27/6/2023,16/10/2023,4,,Low
CAM2378,Billboard,,Sarawak,,299173,28524,,0.6263,1266,,368079,2.58,307,2/5/2023,16/1/2023,5,2,Medium
CAM2379,,Health,Johor,452871,446851,387803,48701,,7570,0.3057,975072,2.59,152,,19/8/2023,2,3,High
CAM2380,Social Media,Automotive,Kuala Lumpur,338811,93821,747959,20425,0.7515,9390,0.4772,255032,,77,23/11/2023,17/12/2023,4,2,High
CAM2381,Billboard,Electronics,,336091,86127,,,0.0626,7776,0.6211,,1.54,108,20/9/2023,8/8/2023,5,,Low
,Email,Automotive,Sabah,,319438,478251,185599.0689,8.034253328,8778,0.7343,552089,2.03,,29/5/2023,21/6/2023,1,26.67448481,High
CAM2383,Email,Groceries,Sabah,37824,316148,956660,38407,0.4637,,0.522,500221,,,18/8/2023,6/3/2023,2,10,High
CAM2384,Billboard,Health,Penang,265854,246488,520910,2844,,,0.8332,501890,1.57,111,26/10/2023,2/10/2023,1,1,Low
,Billboard,Groceries,Penang,449795,233517,459545,,0.3836,8017,0.8541,509018,,201,16/4/2023,,2,4,Low
CAM2386,TV,Automotive,,25746,401786,437366,33164,,6422,,34103,1.5,44,28/12/2023,26/1/2023,2,3,Medium
CAM2387,TV,,Kuala Lumpur,357691,431162,226890,,0.261,3823,0.2998,223881,3.7,180,14/1/2023,26/12/2023,3,9,Low
CAM2388,Billboard,Electronics,Sabah,149548,299641,,19431,0.1239,5844,0.4955,519064,4.08,92,20/6/2023,7/9/2023,,4,Low
CAM2389,TV,Fashion,Sarawak,333399,,145554,18594,0.7843,1338,0.5701,799363,4.67,337,8/5/2023,14/7/2023,5,5,Low
CAM2390,Social Media,Health,Johor,336012,359509,393759,8310,0.4363,4655,0.9032,548005,3.24,236,,18/4/2023,4,7,High
CAM2391,Billboard,Electronics,,212605,167544,,25376,,4846,0.6172,602824,4.07,183,26/2/2023,8/9/2023,4,10,Low
CAM2392,Billboard,Groceries,Johor,27926,948713.5095,573809,13827,0.8359,4901,0.5189,997637,0.34,164,13/11/2023,22/4/2023,4,2,High
CAM2393,Social Media,Health,Sarawak,440453,,649401,15974,,,0.8721,714387,1.58,360,28/6/2023,30/3/2023,1,9,Medium
CAM2394,Radio,Health,Penang,423069,115287,363379,22179,9.202106189,5567,0.9256,,1.61,226,11/1/2023,23/8/2023,3,6,High
CAM2395,Billboard,Fashion,Kuala Lumpur,331991,96963,863985,40138,0.1724,7880,0.7353,25125,1.85,73,,9/11/2023,4,8,High
CAM2396,,Fashion,Kuala Lumpur,398940,414945,823256,37853,0.3507,,0.6597,,4.64,,17/1/2023,10/11/2023,3,2,Medium
CAM2397,Billboard,Fashion,Kuala Lumpur,491014,76321,834372,24591,0.5995,5303,0.3538,,2.39,88,28/6/2023,22/11/2023,,3,High
CAM2398,Email,Electronics,Kuala Lumpur,416149,7603,333987,,0.4044,3832,0.9106,641147,3.02,241,17/9/2023,17/10/2023,5,9,Low
CAM2399,Social Media,Fashion,Sarawak,330504,350673,42318,1273,,982,0.4755,29858,4.26,266,26/4/2023,24/1/2023,1,1,Low
CAM2400,Billboard,Health,Penang,213229,386063,746449,36014,,4409,,539114,0.61,180,9/9/2023,1/2/2023,5,10,Medium
CAM2401,TV,Health,Johor,73983,363754,728033,12486.13453,0.1739,1521,0.9674,380350,2.69,42,7/10/2023,26/8/2023,3,7,Medium
CAM2402,Email,Automotive,Penang,326697,79599,,37090,0.4086,7932,0.7652,,0.08,305,7/11/2023,7/7/2023,1,7,High
CAM2403,TV,Health,Sarawak,391560,331396,964740,35882,0.3048,212,0.2768,272556,2.84,,23/10/2023,27/5/2023,4,5,Medium
CAM2404,Radio,Automotive,Sabah,140413,244472,899247,4440,0.2234,5812,0.7217,985846,0.39,80,25/5/2023,2/9/2023,3,3,High
,Billboard,Health,Kuala Lumpur,194969,278978,79507,,0.2155,181,0.4634,461213,4.35,99,2/9/2023,19/10/2023,2,9,Medium
CAM2406,Email,Automotive,,,251702,269219,39439,0.754,4349,0.502,,1.64,250,,8/5/2023,3,4,Medium
CAM2407,TV,Groceries,,1438383.175,350825,628180,17038,0.9105,6553,0.4815,421496,3.97,16,10/8/2023,2/12/2023,4,3,Low
,Social Media,Electronics,Sabah,170809,3467921.94,670516,11573,0.9238,2541,0.338,476520,4.42,248,21/11/2023,5/2/2023,4,1,High
CAM2409,Radio,Groceries,Kuala Lumpur,138000,121891,745243,23024,0.377,6951,0.5483,196109,4.65,48,4/11/2023,16/2/2023,2,1,Low
CAM2410,Billboard,Automotive,Sabah,99635,428519,728190,31336,0.335039755,1056,0.8118,983551,0.44,229,28/9/2023,31/7/2023,5,7,Medium
CAM2411,,Fashion,Penang,144986,396915,357370,6836,0.1882,8968,0.4835,,4.23,187,10/5/2023,31/12/2023,5,4,
CAM2412,Radio,Fashion,Kuala Lumpur,194321,108488,831088,,,5384,0.5769,528925,4.33,180,9/2/2023,15/7/2023,1,7,High
CAM2413,Billboard,Automotive,Sarawak,300325,163445,457023,24264,0.8836,9383,0.533,524707,,99,24/1/2023,17/2/2023,1,10,Low
CAM2414,Email,Health,Penang,,400324,663887,787,0.1981,5392,0.8863,552267,,128,18/1/2023,15/11/2023,3,5,Medium
CAM2415,,Groceries,Kuala Lumpur,488427,240092,494616,17485,0.287,3894,0.955,320130,3.19,135,7/6/2023,14/6/2023,4,5,High
CAM2416,,Fashion,Sabah,223362,293826,30539,30273,0.9096,6287,0.0591,,0.45,272,18/9/2023,19/2/2023,3,10,Medium
CAM2417,Radio,Automotive,Johor,220403,68779,414880,47734,0.6157,9176,0.7892,896364,2.89,131,1/12/2023,31/8/2023,4,,Medium
CAM2418,Radio,Fashion,Sarawak,383412,379904,353119,5473,0.1951,3045,0.1187,471349,4.83,213,19/6/2023,18/3/2023,4,3,High
CAM2419,Email,Health,Kuala Lumpur,142754,51276,493832,45525,0.3472,1628,0.179,,3.39,,11/3/2023,30/11/2023,3,2,Medium
CAM2420,Radio,Health,Sarawak,352049,52787,997399,38935,0.2303,3077,0.4252,239031,1.96,312,9/11/2023,20/6/2023,2,4,High
CAM2421,Social Media,Fashion,Kuala Lumpur,85498,290322,282305,16936,,4271,0.0881,,1.93,336,9/2/2023,9/9/2023,3,9,Low
CAM2422,Social Media,Electronics,Sarawak,26462,393095,479964,9188,0.1604,4827,,,4.9,41,23/4/2023,17/4/2023,2,9,Low
CAM2423,Email,Health,Kuala Lumpur,147751,278613,687006,17650,0.3643,7992,0.4389,714938,4.39,25,5/3/2023,18/5/2023,,1,Medium
CAM2424,Email,Groceries,Kuala Lumpur,135840,299845,455643,39286,,3106,0.4392,852028,3.31,260,,15/9/2023,3,9,High
CAM2425,,Fashion,,335094,355248,30750,32291,0.5951,4668,0.4127,741965,1.13,5,10/8/2023,14/11/2023,,7,High
CAM2426,TV,Electronics,Sabah,,408487,722091,17912,0.94,6230,0.9725,373532,1.38,,13/12/2023,14/2/2023,,9,High
CAM2427,Email,Automotive,Sarawak,461209,112956,,26790,0.4351,9039,0.0408,171699,1.89,57,8/7/2023,20/2/2023,5,10,High
CAM2428,Billboard,Fashion,Sarawak,380733,412941,,15989,0.0196,266,0.9896,177698,4.83,309,1/1/2024,12/11/2023,4,1,Medium
CAM2429,,Electronics,Sabah,100516.2966,58345,553261,10707,0.9517,8488,0.6066,137472,4,37,29/5/2023,13/11/2023,5,10,High
CAM2430,Billboard,Health,Penang,330246,114960,845804,4865,0.9096,7516,0.2266,,4,,18/5/2023,21/6/2023,3,4,Medium
CAM2431,TV,Electronics,Sabah,138828,263823,133845,24877,0.217,2294,0.4676,,2.27,172,15/3/2023,11/6/2023,4,6,High
CAM2432,Email,Electronics,Sarawak,174066,82639,249025,49367,0.4278,596,0.1592,141414,,79,15/2/2023,9/4/2023,,2,High
CAM2433,Email,Health,Sabah,368278,137810,163936,7606,0.8883,5482,0.5472,232488,0.75,33,13/8/2023,30/1/2023,1,2,Low
CAM2434,Billboard,Electronics,Kuala Lumpur,499548,406676,165865,7278,0.0123,397,0.6288,293238,1.14,36,17/8/2023,26/1/2023,,2,High
CAM2435,Radio,Health,Kuala Lumpur,,154621,143572,40570,0.2825,,0.0195,263936,0.71,292,22/6/2023,6/7/2023,2,8,Medium
CAM2436,Radio,Health,Penang,1335555.158,159523,370284,31949,0.5944,180,0.1375,238800,2.92,71,19/12/2023,12/11/2023,4,4,High
CAM2437,,Automotive,Sarawak,179217,230100,864007,,0.369,4140,0.0265,704768,0.59,238,22/12/2023,21/2/2023,5,44.45747469,High
CAM2438,Billboard,Electronics,Penang,367288,,,28111,0.9099,3189,0.7213,831808,2.84,58,11/10/2023,22/4/2023,3,10,Low
CAM2439,Radio,Electronics,,27391,,127658,31901,0.6236,6594,0.1395,501846,,258,2/10/2023,17/2/2023,,8,Medium
CAM2440,Radio,Groceries,Johor,3928947.187,126237,466077,25632,0.2737,8739,0.2895,186125,1.9,336,10/7/2023,29/11/2023,1,7,
CAM2441,Billboard,Groceries,Kuala Lumpur,271992,204330,,4911,0.5165,8272,0.7497,445062,,126,3/3/2023,5/5/2023,2,53.34896962,Low
CAM2442,Email,Health,Sarawak,442290,76476,655688,45402,0.2793,4391,0.5848,470802,4.31,164,13/11/2023,5/7/2023,5,6,High
CAM2443,Social Media,Health,Kuala Lumpur,268211,340994,879678,15809,0.7074,9686,0.9915,19195,0.81,221,30/6/2023,10/1/2023,1,10,Low
CAM2444,TV,Electronics,Penang,153562,46539,952947,635,0.4246,2384,0.2653,291546,4.02,269,21/3/2023,10/9/2023,2,8,Medium
CAM2445,Social Media,Health,Penang,128659,212548,782752,36192,0.0936,1350,0.8731,114881,2.16,194,11/5/2023,7/9/2023,1,2,
CAM2446,Social Media,Automotive,Kuala Lumpur,131432,349419,353811,12155,,912,0.1032,340239,3.56,340,26/8/2023,10/4/2023,4,2,Low
,Email,Health,Sabah,409281,437164,346691,7380,0.0119,6786,0.0141,809004,4.86,6,7/5/2023,29/1/2023,2,5,Medium
CAM2448,Email,Electronics,,194999,77040,,17531,0.0802,6849,0.7866,564865,1.55,347,15/9/2023,8/3/2023,2,9,High
CAM2449,Email,Fashion,Sabah,407666,323889,312443,33348,0.625,4841,0.5299,985805,3.8,223,,29/12/2023,3,9,Medium
CAM2450,Radio,Health,Kuala Lumpur,274922,111368,941338,17486,0.7847,9015,0.0233,271933,4.21,325,25/1/2023,25/4/2023,,3,Low
CAM2451,Radio,Health,Sabah,161621,65764,963944,49577,0.9966,8537,0.7179,975624,4.218000634,86,22/10/2023,20/6/2023,4,10,Medium
CAM2452,Radio,Electronics,Kuala Lumpur,,195479,367679,36665,0.9407,3433,0.552,251049,1.07,90,18/4/2023,28/2/2023,4,7,High
CAM2453,Radio,Groceries,Johor,1471559.743,361625,60528,39939,0.9037,6077,0.6259,91992,2.47,257,17/10/2023,25/9/2023,4,1,Low
CAM2454,TV,Fashion,Kuala Lumpur,52352,426700,346942,40630,0.8797,6522,0.2002,893305,1.4,,10/6/2023,24/11/2023,3,3,
CAM2455,Radio,Electronics,,15060,68646,27470,30763,0.1371,4388,0.0855,101772,,334,6/1/2023,25/2/2023,,4,Medium
CAM2456,Billboard,Health,Sabah,432224,304170,154827,26191,0.0472,8642,0.3355,946459,1.74,93,1/10/2023,21/11/2023,3,9,High
CAM2457,TV,Groceries,Sabah,122690,329800,854318,34738,0.045,2770,0.1631,448530,1.99,152,13/4/2023,24/4/2023,4,9,Medium
CAM2458,Social Media,Fashion,Johor,86794,391208,867342,7903,0.8225,9501,0.6689,,,,15/10/2023,4/2/2023,5,10,High
CAM2459,Email,Health,Sabah,415749,26589,445964,46343,0.4072,1430,0.241,238671,10.81233965,253,17/4/2023,3/2/2023,1,1,Medium
CAM2460,Radio,Electronics,Johor,278743,275496,891395,38728,0.2776,38235.39172,0.4278,329951,1.76,11,20/4/2023,23/6/2023,4,5,Medium
CAM2461,Social Media,Health,Penang,363434,349382,207428,1381,0.9762,2715,0.1373,236461,3.23,74,29/4/2023,8/11/2023,1,5,High
CAM2462,Social Media,Groceries,Penang,66055,67876,314551,37749,0.3371,9086,,864548,1.37,169,12/1/2023,28/9/2023,3,1,High
CAM2463,Email,Groceries,Penang,141041,382708,177727,6010,,5893,0.0509,481369,3.2,129,27/6/2023,26/11/2023,,3,Low
CAM2464,Radio,Automotive,Johor,401923,214512,402576,3994,0.2579,2975,0.5567,939931,3.3,328,20/11/2023,11/3/2023,2,10,High
CAM2465,Social Media,Health,Kuala Lumpur,,65762,274522,35320,0.0803,2390,,244705,2.36,283,,10/5/2023,5,5,Low
CAM2466,Billboard,,Sarawak,106390,150974,88974,33282,0.7822,7931,0.3546,,3.33,226,9/11/2023,17/12/2023,,3,Medium
CAM2467,Email,,Sarawak,379486,440294,,41469,,4216,0.1051,868696,0.33,155,15/11/2023,8/4/2023,,10,Medium
CAM2468,TV,Fashion,Sarawak,285827,34864,74417,45225,0.3899,8519,,784351,0.35,185,26/5/2023,30/1/2023,2,6,Low
CAM2469,Email,Health,Penang,,195393,890851,,0.7327,3409,0.9287,980277,2.27,114,22/4/2023,15/4/2023,4,7,Medium
CAM2470,Social Media,Fashion,Kuala Lumpur,207172,7870,573757,43961,0.4957,5472,0.3966,363959,0.68,249,24/12/2023,25/2/2023,5,10,High
CAM2471,Email,Health,Penang,43750,310740,86201,16247,0.5081,1209,0.8641,933028,3.78,312,4/9/2023,17/5/2023,4,,Low
CAM2472,Radio,,Sarawak,119424,399035,18451,27221,0.6578,1493,0.5818,2628794.452,2.3,349,10/10/2023,7/8/2023,1,1,Low
CAM2473,Billboard,Electronics,Johor,69892,445567,325141,49785,0.7217,466,0.2818,248150,3.74,42,6/1/2023,28/8/2023,1,3,High
CAM2474,Email,Health,Penang,162834,,361027,39516,0.1158,6398,0.3433,936463,,363,18/2/2023,15/5/2023,,5,High
CAM2475,Billboard,Groceries,Kuala Lumpur,424836,395721,833117,20285,0.4174,1379,0.4225,83064,4.22,124,16/10/2023,5/8/2023,1,8,
CAM2476,TV,Electronics,Johor,393767,192364,424714,40984,0.7844,8150,0.6357,967529,,306,1/5/2023,,4,7,Low
CAM2477,TV,Groceries,Sarawak,406206,374871,1070248.815,,0.1423,620,0.5528,78144,,188,14/4/2023,27/8/2023,1,8,Medium
CAM2478,,Groceries,Penang,121570,386600,504606,14460,0.6401,,0.2457,16379,2.31,175,25/6/2023,20/6/2023,5,10,High
CAM2479,Social Media,Fashion,Sarawak,255086,79406,293621,36849,,2215,0.0182,65392,3.54,268,29/5/2023,2/1/2023,3,,High
CAM2480,Email,Groceries,Kuala Lumpur,119657,171962,461231,,0.8421,5078,0.6447,424776,3.81,291,26/7/2023,,5,6,Medium
CAM2481,Radio,Fashion,Kuala Lumpur,75603,300038,669836,42583,0.1034,4778,0.9779,4046791.524,4.47,248,,1/3/2023,5,5,Medium
CAM2482,Email,Automotive,Sarawak,160638,380415,600835,11517,0.6355,6737,0.3215,111677,4.35,337,27/4/2023,9/8/2023,3,7,Medium
CAM2483,Radio,Groceries,Penang,354701,,133591,8085,2.708078478,4002,0.4177,961589,0.4,7,25/4/2023,25/4/2023,1,1,High
CAM2484,Email,Electronics,Penang,,,79938,46138,0.5654,4678,0.5964,115932,4.01,176,16/6/2023,21/8/2023,3,8,High
CAM2485,Billboard,Electronics,Kuala Lumpur,276845,375897,471526,22429,0.4306,6162,0.6057,635233,4.19,107,9/4/2023,15/11/2023,4,5,Low
CAM2486,Billboard,Health,Sarawak,303729,30918,201603,8962,0.8888,8391,,328120,4.11,206,12/10/2023,16/7/2023,3,5,High
CAM2487,Social Media,Fashion,Kuala Lumpur,203436,58299,298722,37155,0.4366,3075,0.0541,702307,2.86,,16/12/2023,12/7/2023,3,4,Low
CAM2488,Billboard,Fashion,Kuala Lumpur,164824,220586,805158,20333,0.232,1671,0.5537,570776,4.8,,16/11/2023,4/8/2023,5,2,High
CAM2489,Billboard,Automotive,Penang,14405,114310,454455,18890,0.62,9843,0.86,627791,3.22,295,17/3/2023,25/1/2023,2,6,Medium
CAM2490,TV,Health,Johor,42859,273220,112064,11968,0.3184,3678,0.6096,720364,12.29755114,344,23/11/2023,17/6/2023,3,,Low
CAM2491,Social Media,Automotive,Kuala Lumpur,318538,271568,817272,964,0.4718,9056,0.7924,345508,,155,4/1/2023,23/8/2023,3,8,Medium
CAM2492,Billboard,Health,Sarawak,432483,263330,325628,24486,0.0481,1625,0.7694,,0.6,333,26/7/2023,6/5/2023,4,3,Low
CAM2493,Email,Groceries,Penang,188688,79602,6121,10981,0.3991,5513,0.5688,65902,4.45,84,25/10/2023,30/11/2023,1,,Medium
CAM2494,,Groceries,Kuala Lumpur,373955,301806,943182,49165,0.837,9352,,,3.1,166,4/3/2023,,1,,Low
CAM2495,Radio,Automotive,Sarawak,,312621,106005,,0.0789,,0.2808,548028,3.31,232,12/8/2023,13/11/2023,5,,Low
CAM2496,Social Media,Groceries,Johor,264222,105324,720291,48294,0.9932,5573,0.225,330191,2.87,274,19/10/2023,21/4/2023,1,,Low
CAM2497,,Automotive,Sarawak,392092,90129,762621,17136,0.8087,4530,0.7356,285727,4.36,152.3163591,20/7/2023,4/12/2023,46.05543868,9,Medium
CAM2498,Radio,Electronics,Penang,326966,236047,260676,39288,0.6431,1358,0.1642,1412,4.98,150,11/6/2023,30/6/2023,2,1,Low
CAM2499,Radio,Groceries,Penang,415556,230703,262358,26411,0.2611,3738,0.6065,167979,0.48,208,28/1/2023,18/11/2023,1,1,High
CAM2500,TV,Electronics,Johor,46633,,674149,21295,1.647438339,9234,0.6581,91016,0.69,,17/8/2023,,2,10,High
CAM2501,Radio,Automotive,,110770,,889485,41166,0.6604,,,,2.42,239,12/1/2023,,4,5,Low
CAM2502,Social Media,,Penang,260487,380853,489064,465,0.5215,872,0.9303,832265,,,21/6/2023,21/9/2023,2,,High
,Social Media,Electronics,Sarawak,48131,303683,983238,21027,0.4532,1081,0.2347,885540,3.79,232,1/2/2023,13/11/2023,5,2,High
CAM2504,Radio,Electronics,Sarawak,15019,276946,1768637.969,,0.619,9873,0.3413,866345,4.16,21,6/10/2023,13/10/2023,4,2,Medium
CAM2505,TV,Groceries,Johor,40452,1461243.1,624268,36096,0.4598,,0.4577,716662,0.1,94,9/11/2023,27/6/2023,1,1,High
CAM2506,Social Media,Electronics,Sabah,194625,229659,,13126,0.2146,777,0.8623,458223,4.35,192,7/7/2023,31/8/2023,4,,Medium
CAM2507,,Health,Johor,336801,320269,851399,16306,0.8405,3472,0.4343,83119,,67,9/2/2023,29/12/2023,2,7,Low
CAM2508,,Fashion,Sarawak,428133,325256,325382,32839,0.9398,,,316166,4.42,123,11/3/2023,1/1/2024,4,3,High
CAM2509,TV,Electronics,Sarawak,420740,315980,579180,46168,,9612,0.6705,792284,0.1,2,,16/11/2023,2,7,Medium
CAM2510,Billboard,Electronics,Kuala Lumpur,299191,218492,1843776.183,41163,0.9902,797,,1987295.16,0.25,60,7/6/2023,30/6/2023,2,1,Low
CAM2511,Billboard,Groceries,Penang,45865,164148,458641,,0.5711,3171,,837612,2.13,,11/1/2023,14/7/2023,4,5,Medium
CAM2512,Social Media,Automotive,Sarawak,153971,103906,579448,16066,0.8467,2024,0.3448,475722,1.27,223,20/5/2023,21/8/2023,1,5,High
CAM2513,TV,Health,Kuala Lumpur,190527,,52572,47445,0.2853,112,0.3069,,2.11,,3/7/2023,12/6/2023,3,7,Low
CAM2514,Billboard,Fashion,Johor,87141,32251,870987,16264,0.7995,4615,0.0953,561784,0.13,340,,26/8/2023,,10,Low
CAM2515,Billboard,Groceries,Kuala Lumpur,54556,26755,359918,27808,0.9196,838,0.9634,398361,0.01,355,2/2/2023,7/1/2023,3,,Medium
CAM2516,Social Media,Health,Sarawak,,,829135,5654,0.9238,3474,0.6027,,2.3,115,19/5/2023,11/2/2023,2,10,Low
CAM2517,Email,Groceries,Penang,188549,228801,918483,7191,0.4248,584,0.5896,742736,2.24,167,12/4/2023,14/5/2023,5,6,Low
CAM2518,Billboard,Automotive,,450663,302860,141097,3883,0.2827,5559,0.0085,324732,2.21,199,17/1/2023,29/12/2023,1,9,High
CAM2519,Social Media,Electronics,Penang,303614,299671,75990,22415,0.5529,6263,0.6589,545850,3.85,72,15/1/2023,12/8/2023,2,4,High
CAM2520,Social Media,Fashion,Kuala Lumpur,366016,22638,564033,259,0.2227,4872,,873299,2.19,,23/2/2023,3/8/2023,4,7,Medium
CAM2521,Billboard,Health,Penang,,221498,854939,45836.72187,0.1772,4748,,947213,3.6,17,20/5/2023,27/7/2023,,,Medium
CAM2522,Billboard,Fashion,Johor,34405,102647,648167,17724,0.4476,3692,0.7916,434484,0.51,116,19/2/2023,17/3/2023,,6,Medium
CAM2523,,Automotive,Johor,446097,422515,523876,38748,0.4917,3383,0.2246,300366,0.34,229,7/7/2023,19/12/2023,,6,Low
CAM2524,TV,Automotive,,480229,50387,122735,14410,0.5797,7059,0.135,472244,2.92,27,26/3/2023,9/11/2023,4,8,Low
CAM2525,,Automotive,Kuala Lumpur,348161,355811,564168,9267,0.6654,2247,0.2178,212327,0.23,688.04976,6/9/2023,16/9/2023,5,7,High
CAM2526,Email,Health,Sabah,313433,70309,331606,15505,0.7656,5605,0.9824,94858,2.2,13,,12/4/2023,46.05543868,2,Medium
CAM2527,Email,Fashion,Kuala Lumpur,126839,267800,588565,43126,0.3099,1535,0.424,492625,3.32,87,5/3/2023,12/5/2023,4,6,Low
CAM2528,Radio,Electronics,Kuala Lumpur,,138681,47723,20824,0.8047,7198,0.1213,436042,4.77,198,28/4/2023,2/10/2023,2,5,High
CAM2529,Radio,Automotive,Kuala Lumpur,109721,217529,223965,26287,0.5122,1985,0.428,950427,4.47,106,2/4/2023,,3,6,Medium
CAM2530,Email,,Sabah,69732,160673,137875,40505,0.0472,,0.264,242695,3.48,62,15/12/2023,19/8/2023,5,,
CAM2531,Email,Health,Sabah,361007,,706521,26370,0.2896,182,0.1831,244520,3.89,130,15/10/2023,,1,6,High
CAM2532,Social Media,Groceries,Sabah,,310827,991266,34791,0.2569,9948,0.2873,747069,1.53,41,4/5/2023,24/3/2023,1,4,High
CAM2533,Social Media,Electronics,,164049,96997,431248,15132,0.2858,7376,0.3032,481046,2.87,293,20/5/2023,13/8/2023,4,8,High
CAM2534,TV,,Johor,276472,412905,550436,16594,0.9729,22020.85652,,943711,1.9,288,3/7/2023,8/2/2023,3,1,Low
CAM2535,Radio,Fashion,Sarawak,239387,297888,433452,27225,0.1885,6688,0.9031,719240,0.84,272,22/2/2023,13/2/2023,3,6,High
CAM2536,Social Media,Groceries,Johor,393294,67209,226644,8434,0.7573,2957,0.0389,463068,3.01,56,14/4/2023,26/12/2023,,9,Medium
CAM2537,Social Media,Automotive,Sarawak,165426,1773155.912,445785,14188,0.7871,,0.8658,28607,0.38,169,17/8/2023,18/12/2023,5,4,Medium
CAM2538,Billboard,Groceries,Johor,250933,43624,501246,47687,0.6245,5052,0.4625,793721,3.43,237,14/10/2023,1/3/2023,2,6,Medium
CAM2539,TV,Groceries,Johor,458750,236003,,12963,0.0187,,0.6397,503982,4.48,314,13/11/2023,28/10/2023,5,7,Low
CAM2540,Social Media,Fashion,Sarawak,240880,324644,51964,27768,0.1484,840,0.8574,,3.12,237,22/1/2023,4/8/2023,5,6,
CAM2541,Radio,Groceries,Sarawak,448929,133083,595552,25726,0.3242,8726,0.3284,49082,4.74,291,14/10/2023,6/3/2023,3,10,High
CAM2542,TV,Automotive,Sabah,88514,303688,806862,23907,0.5607,3487,0.4273,440797,3.06,170,11/4/2023,23/3/2023,3,6,High
CAM2543,Email,Groceries,Kuala Lumpur,346022,323039,387534,41209,0.0806,4105,0.5267,535537,1.89,353,3/6/2023,30/12/2023,2,8,Low
CAM2544,Radio,Electronics,Sabah,85305,146582,250612,7326,,,0.0784,156610,3.89,85,1/3/2023,10/11/2023,2,8,High
CAM2545,TV,Fashion,Penang,92382,87787,50897,19504,0.8976,250,0.8615,985823,2.77,181,3/8/2023,11/5/2023,3,4,Medium
CAM2546,Social Media,Automotive,Kuala Lumpur,336652,267509,869705.5924,25573,0.1658,8341,0.0339,771077,,224,2/3/2023,4/9/2023,4,2,Medium
CAM2547,Billboard,Groceries,,235620,309723,656352,20060,0.9104,4425,0.6291,820732,3.98,109,26/3/2023,1/10/2023,5,7,High
CAM2548,Social Media,Automotive,Johor,328294,,590029.0094,27624,0.3912,8310,0.2026,,4.94,319,12/3/2023,10/8/2023,2,10,High
CAM2549,TV,Electronics,Sarawak,161990,399995,886738,7003,0.7324,6434,0.0303,673937,2.74,85,11/2/2023,18/1/2023,3,1,Medium
,Email,Electronics,Johor,305216,427251,157757,15279,0.1162,9335,0.3451,468916,2.26,,24/12/2023,3/11/2023,3,4,Low
CAM2551,Radio,Fashion,Johor,399898,160002,234153,5721,0.3901,1968,0.1392,934939,2.31,,1/4/2023,25/1/2023,2,6,High
CAM2552,TV,Automotive,Sarawak,373561,402327,14509,3302,0.9107,9825,0.2296,234670,0.51,56,5/5/2023,26/9/2023,3,9,Low
CAM2553,Email,Automotive,Sabah,300022,340742,520491,32673,0.8366,9823,0.8998,962704,3.96,352,23/5/2023,5/7/2023,5,6,Low
CAM2554,Billboard,Fashion,Penang,,432621,211788,7693,0.9395,9632,0.2135,167446,2.91,76,13/1/2023,3/10/2023,5,7,High
CAM2555,Social Media,Fashion,Penang,158429,,,,0.3897,,0.0327,1000890.498,0.3,266,22/7/2023,2/12/2023,1,9,Low
CAM2556,Radio,Electronics,Sabah,,38134,801135,46530,,2017,0.4035,678740,2.95,137,19/11/2023,,3,8,Low
CAM2557,Email,,Penang,49141,177682,884906,5288,0.3362,5279,0.6881,961610,3.15,349,10/3/2023,19/8/2023,5,8,Medium
CAM2558,,Electronics,Johor,295191,333117,443133,27338,0.2338,1106,0.4874,407856,1.68,,21/8/2023,4/12/2023,3,9,Low
CAM2559,TV,Fashion,,260844,414022,,41493,0.7202,,0.9668,877123,4.96,258,13/5/2023,21/5/2023,2,,Medium
CAM2560,TV,Electronics,Kuala Lumpur,52037,380301,890171,37465,0.2989,9713,0.9643,170371,1.16,10,5/7/2023,6/5/2023,5,7,Low
CAM2561,Billboard,Fashion,Sarawak,436961,82091,726135,10861,0.9164,,0.0176,127831,3,241,16/1/2023,,5,9,Medium
CAM2562,Email,Electronics,Sabah,146514,,416945,,0.2023,,0.6137,253097,0.07,152,9/5/2023,31/1/2023,1,3,Medium
CAM2563,Social Media,Automotive,Sabah,118382,,652902,5719,0.8143,7995,0.7565,,3.27,306,5/10/2023,3/8/2023,,10,Medium
CAM2564,TV,Electronics,Penang,212635,79108,207137,4660,0.9503,9216,0.791,266457,0.43,357,7/3/2023,6/6/2023,3,7,Low
